auctionID,auctionProduct,serviceType,deliveryStart,deliveryEnd,clearedVolume,clearingPrice
491,DRL,Response,2024-06-22T02:00:00,2024-06-22T06:00:00,302.0,8.5
491,DRL,Response,2024-06-22T06:00:00,2024-06-22T10:00:00,330.0,7.56
491,DRL,Response,2024-06-22T10:00:00,2024-06-22T14:00:00,328.0,8.5
491,DRL,Response,2024-06-22T14:00:00,2024-06-22T18:00:00,311.0,8.5
491,DRL,Response,2024-06-22T18:00:00,2024-06-22T22:00:00,330.0,7.19
491,DCL,Response,2024-06-21T22:00:00,2024-06-22T02:00:00,1088.0,0.6
491,DCL,Response,2024-06-22T02:00:00,2024-06-22T06:00:00,1138.0,1.0
491,DCL,Response,2024-06-22T06:00:00,2024-06-22T10:00:00,1219.0,1.97
491,DCL,Response,2024-06-22T10:00:00,2024-06-22T14:00:00,1283.0,1.28
491,DCL,Response,2024-06-22T14:00:00,2024-06-22T18:00:00,1234.0,1.52
491,DCL,Response,2024-06-22T18:00:00,2024-06-22T22:00:00,1176.0,2.24
491,DMH,Response,2024-06-21T22:00:00,2024-06-22T02:00:00,220.0,-0.61
491,DMH,Response,2024-06-22T02:00:00,2024-06-22T06:00:00,200.0,0.75
491,DMH,Response,2024-06-22T06:00:00,2024-06-22T10:00:00,220.0,-0.88
491,DMH,Response,2024-06-22T10:00:00,2024-06-22T14:00:00,200.0,0.33
491,DMH,Response,2024-06-22T14:00:00,2024-06-22T18:00:00,200.0,1.64
491,DMH,Response,2024-06-22T18:00:00,2024-06-22T22:00:00,220.0,-1.0
493,DRH,Response,2024-06-22T22:00:00,2024-06-23T02:00:00,350.0,-5.5
493,DRH,Response,2024-06-23T02:00:00,2024-06-23T06:00:00,350.0,-3.95
493,DRH,Response,2024-06-23T06:00:00,2024-06-23T10:00:00,350.0,-4.56
493,DRH,Response,2024-06-23T10:00:00,2024-06-23T14:00:00,350.0,-5.48
493,DRH,Response,2024-06-23T14:00:00,2024-06-23T18:00:00,350.0,-5.88
493,DRH,Response,2024-06-23T18:00:00,2024-06-23T22:00:00,350.0,-7.46
493,DML,Response,2024-06-22T22:00:00,2024-06-23T02:00:00,170.0,4.35
493,DML,Response,2024-06-23T02:00:00,2024-06-23T06:00:00,170.0,3.61
493,DML,Response,2024-06-23T06:00:00,2024-06-23T10:00:00,170.0,4.19
493,DML,Response,2024-06-23T10:00:00,2024-06-23T14:00:00,170.0,4.21
493,DML,Response,2024-06-23T14:00:00,2024-06-23T18:00:00,170.0,4.56
493,DML,Response,2024-06-23T18:00:00,2024-06-23T22:00:00,170.0,5.23
493,DCH,Response,2024-06-22T22:00:00,2024-06-23T02:00:00,1362.0,1.4
493,DCH,Response,2024-06-23T02:00:00,2024-06-23T06:00:00,1342.0,3.0
493,DCH,Response,2024-06-23T06:00:00,2024-06-23T10:00:00,1369.0,2.91
493,DCH,Response,2024-06-23T10:00:00,2024-06-23T14:00:00,1295.0,0.97
493,DCH,Response,2024-06-23T14:00:00,2024-06-23T18:00:00,1301.0,0.5
493,DCH,Response,2024-06-23T18:00:00,2024-06-23T22:00:00,1170.0,0.45
493,DRL,Response,2024-06-22T22:00:00,2024-06-23T02:00:00,330.0,7.19
493,DRL,Response,2024-06-23T02:00:00,2024-06-23T06:00:00,302.0,7.17
493,DRL,Response,2024-06-23T06:00:00,2024-06-23T10:00:00,330.0,9.59
493,DRL,Response,2024-06-23T10:00:00,2024-06-23T14:00:00,330.0,7.27
493,DRL,Response,2024-06-23T14:00:00,2024-06-23T18:00:00,326.0,9.5
493,DRL,Response,2024-06-23T18:00:00,2024-06-23T22:00:00,330.0,7.5
493,DCL,Response,2024-06-22T22:00:00,2024-06-23T02:00:00,1111.0,1.25
493,DCL,Response,2024-06-23T02:00:00,2024-06-23T06:00:00,1270.0,1.28
493,DCL,Response,2024-06-23T06:00:00,2024-06-23T10:00:00,1326.0,1.5
493,DCL,Response,2024-06-23T10:00:00,2024-06-23T14:00:00,1281.0,1.5
493,DCL,Response,2024-06-23T14:00:00,2024-06-23T18:00:00,1257.0,1.81
493,DCL,Response,2024-06-23T18:00:00,2024-06-23T22:00:00,1164.0,2.41
493,DMH,Response,2024-06-22T22:00:00,2024-06-23T02:00:00,220.0,-0.35
493,DMH,Response,2024-06-23T02:00:00,2024-06-23T06:00:00,200.0,-0.21
493,DMH,Response,2024-06-23T06:00:00,2024-06-23T10:00:00,200.0,-0.18
493,DMH,Response,2024-06-23T10:00:00,2024-06-23T14:00:00,220.0,-0.48
493,DMH,Response,2024-06-23T14:00:00,2024-06-23T18:00:00,208.0,-0.56
493,DMH,Response,2024-06-23T18:00:00,2024-06-23T22:00:00,220.0,-1.39
495,DRH,Response,2024-06-23T22:00:00,2024-06-24T02:00:00,350.0,-6.0
495,DRH,Response,2024-06-24T02:00:00,2024-06-24T06:00:00,350.0,-4.75
495,DRH,Response,2024-06-24T06:00:00,2024-06-24T10:00:00,350.0,-7.0
495,DRH,Response,2024-06-24T10:00:00,2024-06-24T14:00:00,350.0,-5.0
495,DRH,Response,2024-06-24T14:00:00,2024-06-24T18:00:00,350.0,-3.85
495,DRH,Response,2024-06-24T18:00:00,2024-06-24T22:00:00,350.0,-7.25
495,DML,Response,2024-06-23T22:00:00,2024-06-24T02:00:00,170.0,3.86
495,DML,Response,2024-06-24T02:00:00,2024-06-24T06:00:00,170.0,4.06
495,DML,Response,2024-06-24T06:00:00,2024-06-24T10:00:00,170.0,4.22
495,DML,Response,2024-06-24T10:00:00,2024-06-24T14:00:00,170.0,4.0
495,DML,Response,2024-06-24T14:00:00,2024-06-24T18:00:00,170.0,4.48
495,DML,Response,2024-06-24T18:00:00,2024-06-24T22:00:00,170.0,5.0
495,DCH,Response,2024-06-23T22:00:00,2024-06-24T02:00:00,1292.0,1.74
495,DCH,Response,2024-06-24T02:00:00,2024-06-24T06:00:00,1302.0,2.73
495,DCH,Response,2024-06-24T06:00:00,2024-06-24T10:00:00,1217.0,0.9
495,DCH,Response,2024-06-24T10:00:00,2024-06-24T14:00:00,1197.0,1.72
495,DCH,Response,2024-06-24T14:00:00,2024-06-24T18:00:00,1195.0,2.7
495,DCH,Response,2024-06-24T18:00:00,2024-06-24T22:00:00,1122.0,0.77
495,DRL,Response,2024-06-23T22:00:00,2024-06-24T02:00:00,308.0,6.27
495,DRL,Response,2024-06-24T02:00:00,2024-06-24T06:00:00,320.0,7.98
495,DRL,Response,2024-06-24T06:00:00,2024-06-24T10:00:00,328.0,8.5
495,DRL,Response,2024-06-24T10:00:00,2024-06-24T14:00:00,291.0,5.77
495,DRL,Response,2024-06-24T14:00:00,2024-06-24T18:00:00,283.0,7.5
495,DRL,Response,2024-06-24T18:00:00,2024-06-24T22:00:00,297.0,9.0
495,DCL,Response,2024-06-23T22:00:00,2024-06-24T02:00:00,1072.0,0.6
495,DCL,Response,2024-06-24T02:00:00,2024-06-24T06:00:00,1206.0,1.25
495,DCL,Response,2024-06-24T06:00:00,2024-06-24T10:00:00,1199.0,1.56
495,DCL,Response,2024-06-24T10:00:00,2024-06-24T14:00:00,1217.0,0.94
495,DCL,Response,2024-06-24T14:00:00,2024-06-24T18:00:00,1195.0,1.68
495,DCL,Response,2024-06-24T18:00:00,2024-06-24T22:00:00,1007.0,2.36
495,DMH,Response,2024-06-23T22:00:00,2024-06-24T02:00:00,220.0,-0.38
495,DMH,Response,2024-06-24T02:00:00,2024-06-24T06:00:00,201.0,-0.25
495,DMH,Response,2024-06-24T06:00:00,2024-06-24T10:00:00,220.0,-1.01
495,DMH,Response,2024-06-24T10:00:00,2024-06-24T14:00:00,220.0,-0.53
495,DMH,Response,2024-06-24T14:00:00,2024-06-24T18:00:00,200.0,2.35
495,DMH,Response,2024-06-24T18:00:00,2024-06-24T22:00:00,220.0,-1.02
497,DRH,Response,2024-06-24T22:00:00,2024-06-25T02:00:00,350.0,-5.72
497,DRH,Response,2024-06-25T02:00:00,2024-06-25T06:00:00,350.0,-5.43
497,DRH,Response,2024-06-25T06:00:00,2024-06-25T10:00:00,350.0,-6.96
497,DRH,Response,2024-06-25T10:00:00,2024-06-25T14:00:00,350.0,-5.84
497,DRH,Response,2024-06-25T14:00:00,2024-06-25T18:00:00,350.0,-6.15
497,DRH,Response,2024-06-25T18:00:00,2024-06-25T22:00:00,350.0,-7.79
497,DML,Response,2024-06-24T22:00:00,2024-06-25T02:00:00,170.0,3.81
497,DML,Response,2024-06-25T02:00:00,2024-06-25T06:00:00,170.0,3.69
497,DML,Response,2024-06-25T06:00:00,2024-06-25T10:00:00,170.0,4.12
497,DML,Response,2024-06-25T10:00:00,2024-06-25T14:00:00,170.0,3.82
497,DML,Response,2024-06-25T14:00:00,2024-06-25T18:00:00,170.0,5.14
497,DML,Response,2024-06-25T18:00:00,2024-06-25T22:00:00,170.0,5.99
497,DCH,Response,2024-06-24T22:00:00,2024-06-25T02:00:00,1268.0,1.95
497,DCH,Response,2024-06-25T02:00:00,2024-06-25T06:00:00,1255.0,2.21
497,DCH,Response,2024-06-25T06:00:00,2024-06-25T10:00:00,1197.0,0.8
497,DCH,Response,2024-06-25T10:00:00,2024-06-25T14:00:00,1188.0,1.5
497,DCH,Response,2024-06-25T14:00:00,2024-06-25T18:00:00,1189.0,1.4
497,DCH,Response,2024-06-25T18:00:00,2024-06-25T22:00:00,1129.0,0.5
497,DRL,Response,2024-06-24T22:00:00,2024-06-25T02:00:00,308.0,8.5
497,DRL,Response,2024-06-25T02:00:00,2024-06-25T06:00:00,330.0,8.5
497,DRL,Response,2024-06-25T06:00:00,2024-06-25T10:00:00,330.0,12.55
497,DRL,Response,2024-06-25T10:00:00,2024-06-25T14:00:00,325.0,8.5
497,DRL,Response,2024-06-25T14:00:00,2024-06-25T18:00:00,314.0,10.5
497,DRL,Response,2024-06-25T18:00:00,2024-06-25T22:00:00,330.0,12.5
497,DCL,Response,2024-06-24T22:00:00,2024-06-25T02:00:00,1059.0,1.05
497,DCL,Response,2024-06-25T02:00:00,2024-06-25T06:00:00,1065.0,1.0
497,DCL,Response,2024-06-25T06:00:00,2024-06-25T10:00:00,1166.0,1.5
497,DCL,Response,2024-06-25T10:00:00,2024-06-25T14:00:00,1176.0,1.16
497,DCL,Response,2024-06-25T14:00:00,2024-06-25T18:00:00,1168.0,2.29
497,DCL,Response,2024-06-25T18:00:00,2024-06-25T22:00:00,1014.0,2.48
497,DMH,Response,2024-06-24T22:00:00,2024-06-25T02:00:00,211.0,-0.1
497,DMH,Response,2024-06-25T02:00:00,2024-06-25T06:00:00,200.0,0.01
497,DMH,Response,2024-06-25T06:00:00,2024-06-25T10:00:00,220.0,-1.18
497,DMH,Response,2024-06-25T10:00:00,2024-06-25T14:00:00,220.0,-0.39
497,DMH,Response,2024-06-25T14:00:00,2024-06-25T18:00:00,220.0,-0.13
497,DMH,Response,2024-06-25T18:00:00,2024-06-25T22:00:00,220.0,-1.24
499,DRH,Response,2024-06-25T22:00:00,2024-06-26T02:00:00,350.0,-6.2
499,DRH,Response,2024-06-26T02:00:00,2024-06-26T06:00:00,350.0,-5.57
499,DRH,Response,2024-06-26T06:00:00,2024-06-26T10:00:00,350.0,-7.8
499,DRH,Response,2024-06-26T10:00:00,2024-06-26T14:00:00,350.0,-5.25
499,DRH,Response,2024-06-26T14:00:00,2024-06-26T18:00:00,350.0,-3.5
499,DRH,Response,2024-06-26T18:00:00,2024-06-26T22:00:00,350.0,-7.63
499,DML,Response,2024-06-25T22:00:00,2024-06-26T02:00:00,170.0,3.91
499,DML,Response,2024-06-26T02:00:00,2024-06-26T06:00:00,170.0,3.82
499,DML,Response,2024-06-26T06:00:00,2024-06-26T10:00:00,170.0,3.65
499,DML,Response,2024-06-26T10:00:00,2024-06-26T14:00:00,169.0,3.85
499,DML,Response,2024-06-26T14:00:00,2024-06-26T18:00:00,170.0,4.67
499,DML,Response,2024-06-26T18:00:00,2024-06-26T22:00:00,170.0,6.0
499,DCH,Response,2024-06-25T22:00:00,2024-06-26T02:00:00,1241.0,1.66
499,DCH,Response,2024-06-26T02:00:00,2024-06-26T06:00:00,1256.0,2.1
499,DCH,Response,2024-06-26T06:00:00,2024-06-26T10:00:00,1201.0,0.6
499,DCH,Response,2024-06-26T10:00:00,2024-06-26T14:00:00,1214.0,2.16
499,DCH,Response,2024-06-26T14:00:00,2024-06-26T18:00:00,1214.0,2.45
499,DCH,Response,2024-06-26T18:00:00,2024-06-26T22:00:00,1157.0,0.3
499,DRL,Response,2024-06-25T22:00:00,2024-06-26T02:00:00,308.0,8.5
499,DRL,Response,2024-06-26T02:00:00,2024-06-26T06:00:00,330.0,8.5
499,DRL,Response,2024-06-26T06:00:00,2024-06-26T10:00:00,330.0,7.56
499,DRL,Response,2024-06-26T10:00:00,2024-06-26T14:00:00,321.0,6.81
499,DRL,Response,2024-06-26T14:00:00,2024-06-26T18:00:00,309.0,8.12
499,DRL,Response,2024-06-26T18:00:00,2024-06-26T22:00:00,330.0,8.5
499,DCL,Response,2024-06-25T22:00:00,2024-06-26T02:00:00,1059.0,1.06
499,DCL,Response,2024-06-26T02:00:00,2024-06-26T06:00:00,1066.0,1.3
499,DCL,Response,2024-06-26T06:00:00,2024-06-26T10:00:00,1177.0,1.58
499,DCL,Response,2024-06-26T10:00:00,2024-06-26T14:00:00,1164.0,0.5
499,DCL,Response,2024-06-26T14:00:00,2024-06-26T18:00:00,1144.0,1.51
499,DCL,Response,2024-06-26T18:00:00,2024-06-26T22:00:00,1083.0,2.84
499,DMH,Response,2024-06-25T22:00:00,2024-06-26T02:00:00,220.0,-0.49
499,DMH,Response,2024-06-26T02:00:00,2024-06-26T06:00:00,200.0,0.25
499,DMH,Response,2024-06-26T06:00:00,2024-06-26T10:00:00,220.0,-1.43
499,DMH,Response,2024-06-26T10:00:00,2024-06-26T14:00:00,203.0,-0.51
499,DMH,Response,2024-06-26T14:00:00,2024-06-26T18:00:00,200.0,2.97
499,DMH,Response,2024-06-26T18:00:00,2024-06-26T22:00:00,219.0,-0.92
501,DRH,Response,2024-06-26T22:00:00,2024-06-27T02:00:00,350.0,-4.6
501,DRH,Response,2024-06-27T02:00:00,2024-06-27T06:00:00,350.0,-3.35
501,DRH,Response,2024-06-27T06:00:00,2024-06-27T10:00:00,350.0,-4.35
501,DRH,Response,2024-06-27T10:00:00,2024-06-27T14:00:00,272.0,3.17
501,DRH,Response,2024-06-27T14:00:00,2024-06-27T18:00:00,267.0,3.5
501,DRH,Response,2024-06-27T18:00:00,2024-06-27T22:00:00,350.0,-4.23
501,DML,Response,2024-06-26T22:00:00,2024-06-27T02:00:00,170.0,3.32
501,DML,Response,2024-06-27T02:00:00,2024-06-27T06:00:00,170.0,3.69
501,DML,Response,2024-06-27T06:00:00,2024-06-27T10:00:00,170.0,6.55
501,DML,Response,2024-06-27T10:00:00,2024-06-27T14:00:00,170.0,3.3
501,DML,Response,2024-06-27T14:00:00,2024-06-27T18:00:00,170.0,4.38
501,DML,Response,2024-06-27T18:00:00,2024-06-27T22:00:00,170.0,6.05
501,DCH,Response,2024-06-26T22:00:00,2024-06-27T02:00:00,1361.0,2.0
501,DCH,Response,2024-06-27T02:00:00,2024-06-27T06:00:00,1343.0,3.0
501,DCH,Response,2024-06-27T06:00:00,2024-06-27T10:00:00,1326.0,1.5
501,DCH,Response,2024-06-27T10:00:00,2024-06-27T14:00:00,1332.0,5.55
501,DCH,Response,2024-06-27T14:00:00,2024-06-27T18:00:00,1336.0,4.4
501,DCH,Response,2024-06-27T18:00:00,2024-06-27T22:00:00,1284.0,1.5
501,DRL,Response,2024-06-26T22:00:00,2024-06-27T02:00:00,269.0,7.84
501,DRL,Response,2024-06-27T02:00:00,2024-06-27T06:00:00,274.0,7.47
501,DRL,Response,2024-06-27T06:00:00,2024-06-27T10:00:00,289.0,12.5
501,DRL,Response,2024-06-27T10:00:00,2024-06-27T14:00:00,250.0,6.96
501,DRL,Response,2024-06-27T14:00:00,2024-06-27T18:00:00,219.0,6.21
501,DRL,Response,2024-06-27T18:00:00,2024-06-27T22:00:00,266.0,9.5
501,DCL,Response,2024-06-26T22:00:00,2024-06-27T02:00:00,1195.0,0.75
501,DCL,Response,2024-06-27T02:00:00,2024-06-27T06:00:00,1201.0,0.75
501,DCL,Response,2024-06-27T06:00:00,2024-06-27T10:00:00,1175.0,4.0
501,DCL,Response,2024-06-27T10:00:00,2024-06-27T14:00:00,1186.0,1.5
501,DCL,Response,2024-06-27T14:00:00,2024-06-27T18:00:00,1176.0,2.53
501,DCL,Response,2024-06-27T18:00:00,2024-06-27T22:00:00,1119.0,3.39
501,DMH,Response,2024-06-26T22:00:00,2024-06-27T02:00:00,200.0,-0.32
501,DMH,Response,2024-06-27T02:00:00,2024-06-27T06:00:00,200.0,0.3
501,DMH,Response,2024-06-27T06:00:00,2024-06-27T10:00:00,200.0,-0.22
501,DMH,Response,2024-06-27T10:00:00,2024-06-27T14:00:00,200.0,3.8
501,DMH,Response,2024-06-27T14:00:00,2024-06-27T18:00:00,200.0,5.01
501,DMH,Response,2024-06-27T18:00:00,2024-06-27T22:00:00,200.0,0.1
503,DRH,Response,2024-06-27T22:00:00,2024-06-28T02:00:00,333.0,0.0
503,DRH,Response,2024-06-28T02:00:00,2024-06-28T06:00:00,325.0,2.53
503,DRH,Response,2024-06-28T06:00:00,2024-06-28T10:00:00,330.0,1.78
503,DRH,Response,2024-06-28T10:00:00,2024-06-28T14:00:00,164.0,2.76
503,DRH,Response,2024-06-28T14:00:00,2024-06-28T18:00:00,233.0,5.52
503,DRH,Response,2024-06-28T18:00:00,2024-06-28T22:00:00,350.0,-1.0
503,DML,Response,2024-06-27T22:00:00,2024-06-28T02:00:00,170.0,3.86
503,DML,Response,2024-06-28T02:00:00,2024-06-28T06:00:00,169.0,3.14
503,DML,Response,2024-06-28T06:00:00,2024-06-28T10:00:00,161.0,6.5
503,DML,Response,2024-06-28T10:00:00,2024-06-28T14:00:00,170.0,2.66
503,DML,Response,2024-06-28T14:00:00,2024-06-28T18:00:00,170.0,3.72
503,DML,Response,2024-06-28T18:00:00,2024-06-28T22:00:00,160.0,8.0
503,DCH,Response,2024-06-27T22:00:00,2024-06-28T02:00:00,1362.0,3.24
503,DCH,Response,2024-06-28T02:00:00,2024-06-28T06:00:00,1359.0,4.0
503,DCH,Response,2024-06-28T06:00:00,2024-06-28T10:00:00,1369.0,3.62
503,DCH,Response,2024-06-28T10:00:00,2024-06-28T14:00:00,1333.0,4.37
503,DCH,Response,2024-06-28T14:00:00,2024-06-28T18:00:00,1336.0,4.29
503,DCH,Response,2024-06-28T18:00:00,2024-06-28T22:00:00,1234.0,0.82
503,DRL,Response,2024-06-27T22:00:00,2024-06-28T02:00:00,222.0,6.75
503,DRL,Response,2024-06-28T02:00:00,2024-06-28T06:00:00,330.0,6.62
503,DRL,Response,2024-06-28T06:00:00,2024-06-28T10:00:00,330.0,10.61
503,DRL,Response,2024-06-28T10:00:00,2024-06-28T14:00:00,239.0,4.89
503,DRL,Response,2024-06-28T14:00:00,2024-06-28T18:00:00,272.0,7.87
503,DRL,Response,2024-06-28T18:00:00,2024-06-28T22:00:00,304.0,9.37
503,DCL,Response,2024-06-27T22:00:00,2024-06-28T02:00:00,1240.0,1.77
503,DCL,Response,2024-06-28T02:00:00,2024-06-28T06:00:00,1352.0,2.61
503,DCL,Response,2024-06-28T06:00:00,2024-06-28T10:00:00,1189.0,4.29
503,DCL,Response,2024-06-28T10:00:00,2024-06-28T14:00:00,1177.0,0.75
503,DCL,Response,2024-06-28T14:00:00,2024-06-28T18:00:00,1164.0,2.94
503,DCL,Response,2024-06-28T18:00:00,2024-06-28T22:00:00,1103.0,6.0
503,DMH,Response,2024-06-27T22:00:00,2024-06-28T02:00:00,200.0,2.56
503,DMH,Response,2024-06-28T02:00:00,2024-06-28T06:00:00,199.0,5.09
503,DMH,Response,2024-06-28T06:00:00,2024-06-28T10:00:00,185.0,5.46
503,DMH,Response,2024-06-28T10:00:00,2024-06-28T14:00:00,200.0,4.07
503,DMH,Response,2024-06-28T14:00:00,2024-06-28T18:00:00,200.0,6.57
503,DMH,Response,2024-06-28T18:00:00,2024-06-28T22:00:00,200.0,2.58
505,DRH,Response,2024-06-28T22:00:00,2024-06-29T02:00:00,350.0,-6.0
505,DRH,Response,2024-06-29T02:00:00,2024-06-29T06:00:00,350.0,-6.22
505,DRH,Response,2024-06-29T06:00:00,2024-06-29T10:00:00,350.0,-6.47
505,DRH,Response,2024-06-29T10:00:00,2024-06-29T14:00:00,350.0,-3.0
505,DRH,Response,2024-06-29T14:00:00,2024-06-29T18:00:00,350.0,-3.18
505,DRH,Response,2024-06-29T18:00:00,2024-06-29T22:00:00,350.0,-7.06
505,DML,Response,2024-06-28T22:00:00,2024-06-29T02:00:00,170.0,3.94
505,DML,Response,2024-06-29T02:00:00,2024-06-29T06:00:00,170.0,3.69
505,DML,Response,2024-06-29T06:00:00,2024-06-29T10:00:00,170.0,3.9
505,DML,Response,2024-06-29T10:00:00,2024-06-29T14:00:00,170.0,3.55
505,DML,Response,2024-06-29T14:00:00,2024-06-29T18:00:00,170.0,4.48
505,DML,Response,2024-06-29T18:00:00,2024-06-29T22:00:00,170.0,5.35
505,DCH,Response,2024-06-28T22:00:00,2024-06-29T02:00:00,1362.0,1.0
505,DCH,Response,2024-06-29T02:00:00,2024-06-29T06:00:00,1342.0,1.25
505,DCH,Response,2024-06-29T06:00:00,2024-06-29T10:00:00,1369.0,1.01
505,DCH,Response,2024-06-29T10:00:00,2024-06-29T14:00:00,1364.0,2.5
505,DCH,Response,2024-06-29T14:00:00,2024-06-29T18:00:00,1337.0,3.0
505,DCH,Response,2024-06-29T18:00:00,2024-06-29T22:00:00,1179.0,0.55
505,DRL,Response,2024-06-28T22:00:00,2024-06-29T02:00:00,330.0,6.75
505,DRL,Response,2024-06-29T02:00:00,2024-06-29T06:00:00,330.0,7.0
505,DRL,Response,2024-06-29T06:00:00,2024-06-29T10:00:00,330.0,7.56
505,DRL,Response,2024-06-29T10:00:00,2024-06-29T14:00:00,330.0,6.62
505,DRL,Response,2024-06-29T14:00:00,2024-06-29T18:00:00,316.0,8.06
505,DRL,Response,2024-06-29T18:00:00,2024-06-29T22:00:00,330.0,8.5
505,DCL,Response,2024-06-28T22:00:00,2024-06-29T02:00:00,1218.0,1.0
505,DCL,Response,2024-06-29T02:00:00,2024-06-29T06:00:00,1266.0,0.75
505,DCL,Response,2024-06-29T06:00:00,2024-06-29T10:00:00,1256.0,1.31
505,DCL,Response,2024-06-29T10:00:00,2024-06-29T14:00:00,1258.0,1.0
505,DCL,Response,2024-06-29T14:00:00,2024-06-29T18:00:00,1219.0,1.61
505,DCL,Response,2024-06-29T18:00:00,2024-06-29T22:00:00,1154.0,2.38
505,DMH,Response,2024-06-28T22:00:00,2024-06-29T02:00:00,220.0,-0.94
505,DMH,Response,2024-06-29T02:00:00,2024-06-29T06:00:00,220.0,-0.69
505,DMH,Response,2024-06-29T06:00:00,2024-06-29T10:00:00,220.0,-0.91
505,DMH,Response,2024-06-29T10:00:00,2024-06-29T14:00:00,200.0,1.92
505,DMH,Response,2024-06-29T14:00:00,2024-06-29T18:00:00,200.0,2.03
505,DMH,Response,2024-06-29T18:00:00,2024-06-29T22:00:00,220.0,-1.17
507,DRH,Response,2024-06-29T22:00:00,2024-06-30T02:00:00,350.0,-6.23
507,DRH,Response,2024-06-30T02:00:00,2024-06-30T06:00:00,350.0,-3.31
507,DRH,Response,2024-06-30T06:00:00,2024-06-30T10:00:00,350.0,-1.58
507,DRH,Response,2024-06-30T10:00:00,2024-06-30T14:00:00,350.0,-5.5
507,DRH,Response,2024-06-30T14:00:00,2024-06-30T18:00:00,350.0,-6.17
507,DRH,Response,2024-06-30T18:00:00,2024-06-30T22:00:00,350.0,-7.81
507,DML,Response,2024-06-29T22:00:00,2024-06-30T02:00:00,170.0,4.75
507,DML,Response,2024-06-30T02:00:00,2024-06-30T06:00:00,170.0,4.2
507,DML,Response,2024-06-30T06:00:00,2024-06-30T10:00:00,170.0,4.59
507,DML,Response,2024-06-30T10:00:00,2024-06-30T14:00:00,170.0,3.75
507,DML,Response,2024-06-30T14:00:00,2024-06-30T18:00:00,170.0,4.18
507,DML,Response,2024-06-30T18:00:00,2024-06-30T22:00:00,170.0,4.5
507,DCH,Response,2024-06-29T22:00:00,2024-06-30T02:00:00,1362.0,1.1
507,DCH,Response,2024-06-30T02:00:00,2024-06-30T06:00:00,1343.0,2.69
507,DCH,Response,2024-06-30T06:00:00,2024-06-30T10:00:00,1369.0,4.29
507,DCH,Response,2024-06-30T10:00:00,2024-06-30T14:00:00,1364.0,1.48
507,DCH,Response,2024-06-30T14:00:00,2024-06-30T18:00:00,1276.0,0.67
507,DCH,Response,2024-06-30T18:00:00,2024-06-30T22:00:00,1162.0,0.32
507,DRL,Response,2024-06-29T22:00:00,2024-06-30T02:00:00,323.0,5.68
507,DRL,Response,2024-06-30T02:00:00,2024-06-30T06:00:00,323.0,5.77
507,DRL,Response,2024-06-30T06:00:00,2024-06-30T10:00:00,330.0,6.57
507,DRL,Response,2024-06-30T10:00:00,2024-06-30T14:00:00,330.0,6.0
507,DRL,Response,2024-06-30T14:00:00,2024-06-30T18:00:00,267.0,6.47
507,DRL,Response,2024-06-30T18:00:00,2024-06-30T22:00:00,328.0,6.47
507,DCL,Response,2024-06-29T22:00:00,2024-06-30T02:00:00,1101.0,0.7
507,DCL,Response,2024-06-30T02:00:00,2024-06-30T06:00:00,1272.0,1.6
507,DCL,Response,2024-06-30T06:00:00,2024-06-30T10:00:00,1274.0,1.18
507,DCL,Response,2024-06-30T10:00:00,2024-06-30T14:00:00,1244.0,0.53
507,DCL,Response,2024-06-30T14:00:00,2024-06-30T18:00:00,1210.0,1.54
507,DCL,Response,2024-06-30T18:00:00,2024-06-30T22:00:00,1122.0,2.0
507,DMH,Response,2024-06-29T22:00:00,2024-06-30T02:00:00,220.0,-0.75
507,DMH,Response,2024-06-30T02:00:00,2024-06-30T06:00:00,200.0,1.37
507,DMH,Response,2024-06-30T06:00:00,2024-06-30T10:00:00,200.0,3.5
507,DMH,Response,2024-06-30T10:00:00,2024-06-30T14:00:00,220.0,-0.43
507,DMH,Response,2024-06-30T14:00:00,2024-06-30T18:00:00,220.0,-0.95
507,DMH,Response,2024-06-30T18:00:00,2024-06-30T22:00:00,220.0,-1.45
509,DRH,Response,2024-06-30T22:00:00,2024-07-01T02:00:00,350.0,-5.87
509,DRH,Response,2024-07-01T02:00:00,2024-07-01T06:00:00,350.0,-4.63
509,DRH,Response,2024-07-01T06:00:00,2024-07-01T10:00:00,350.0,-8.31
509,DRH,Response,2024-07-01T10:00:00,2024-07-01T14:00:00,350.0,-4.9
509,DRH,Response,2024-07-01T14:00:00,2024-07-01T18:00:00,350.0,-4.94
509,DRH,Response,2024-07-01T18:00:00,2024-07-01T22:00:00,350.0,-6.85
509,DML,Response,2024-06-30T22:00:00,2024-07-01T02:00:00,170.0,3.81
509,DML,Response,2024-07-01T02:00:00,2024-07-01T06:00:00,170.0,4.04
509,DML,Response,2024-07-01T06:00:00,2024-07-01T10:00:00,170.0,4.4
509,DML,Response,2024-07-01T10:00:00,2024-07-01T14:00:00,170.0,4.12
509,DML,Response,2024-07-01T14:00:00,2024-07-01T18:00:00,170.0,4.29
509,DML,Response,2024-07-01T18:00:00,2024-07-01T22:00:00,170.0,4.82
509,DCH,Response,2024-06-30T22:00:00,2024-07-01T02:00:00,1314.0,2.0
509,DCH,Response,2024-07-01T02:00:00,2024-07-01T06:00:00,1342.0,2.5
509,DCH,Response,2024-07-01T06:00:00,2024-07-01T10:00:00,1229.0,0.78
509,DCH,Response,2024-07-01T10:00:00,2024-07-01T14:00:00,1211.0,2.0
